ts,o,h,l,c,v
1790256720,8.414307747357886e-05,8.414307747357886e-05,8.150294168064787e-05,8.15678893947326e-05,153.26426401240116
1790256780,8.15678893947326e-05,8.369220665532824e-05,8.126423499673241e-05,8.369220665532824e-05,136.42780233021912
1790256840,8.369220665532824e-05,8.397639033645151e-05,8.27436080227806e-05,8.27436080227806e-05,17.570204826789894
1790256900,8.27436080227806e-05,8.27436080227806e-05,6.178444527653138e-05,6.679809612566485e-05,3975.4494275239836
1790256960,6.679809612566485e-05,7.073451937299748e-05,6.592790013472981e-05,6.987976406635214e-05,392.63807522201046
1790257020,6.987976406635214e-05,6.987976406635214e-05,6.291772334284048e-05,6.293658107950229e-05,1008.2273749451901
1790257080,6.293658107950229e-05,6.797269957999393e-05,6.293658107950229e-05,6.645956716000766e-05,983.4880744973877
1790257140,6.645956716000766e-05,6.714614789782315e-05,6.564947494148365e-05,6.578768986372531e-05,209.43222289470916
1790257200,6.578768986372531e-05,6.979448929171667e-05,6.578768986372531e-05,6.782669674365967e-05,1365.4236850211084
1790257260,6.782669674365967e-05,7.178467133634131e-05,6.760291137172887e-05,7.07440605365505e-05,523.0258477665739
1790257320,7.07440605365505e-05,7.088021319912632e-05,6.62123404466551e-05,6.665254957616458e-05,457.3543857804585
1790257380,6.665254957616458e-05,6.766601061642432e-05,6.584125283311689e-05,6.68162490936559e-05,131.14649714494112
1790257440,6.68162490936559e-05,6.988714974929432e-05,6.548299562486629e-05,6.985773736025626e-05,648.6221337604968
1790257500,6.985773736025626e-05,7.122382833176426e-05,6.948915500664483e-05,7.122382833176426e-05,397.90787863910873
1790257560,7.122382833176426e-05,9.178646538573427e-05,7.076080640900958e-05,8.665582502222066e-05,3390.932765840991
1790257620,8.665582502222066e-05,9.116889532234806e-05,7.160006882655411e-05,7.816080302599422e-05,3718.9817982250765
1790257680,7.816080302599422e-05,7.816080302599422e-05,7.543106984819956e-05,7.548048925144913e-05,294.69716047074985
1790257740,7.548048925144913e-05,7.705375308001988e-05,7.353299029175191e-05,7.606351314810263e-05,644.1077616753794
1790257800,7.606351314810263e-05,7.919320227391978e-05,7.558693151353523e-05,7.919320227391978e-05,283.2078940244901
1790257860,7.919320227391978e-05,7.962671661781417e-05,7.521561032132286e-05,7.521561032132286e-05,482.13163427845524
1790257920,7.521561032132286e-05,7.521561032132286e-05,7.425840994118228e-05,7.425840994118228e-05,87.33798920341802
1790257980,7.425840994118228e-05,7.698911315373109e-05,7.334481445017879e-05,7.649512489892397e-05,351.1734440048217
1790258040,7.649512489892397e-05,7.772105401705806e-05,7.649512489892397e-05,7.662216486704206e-05,134.7462754324964
1790258100,7.662216486704206e-05,7.752920623501093e-05,7.448388406657365e-05,7.751833646739378e-05,524.1062766720304
1790258160,7.751833646739378e-05,8.065608392736123e-05,7.751833646739378e-05,8.014844385361806e-05,294.50593312381403
1790258220,8.014844385361806e-05,8.324876838805399e-05,8.014844385361806e-05,8.324876838805399e-05,866.5946957699372
1790258280,8.324876838805399e-05,8.921487324963015e-05,8.319312862710883e-05,8.921487324963015e-05,445.0170919605475
1790258340,8.921487324963015e-05,8.96803596454901e-05,8.545507939641331e-05,8.545507939641331e-05,606.8322399809955
1790258400,8.545507939641331e-05,8.811124458262703e-05,8.545507939641331e-05,8.6458533399046e-05,174.86187134221294
1790258460,8.6458533399046e-05,8.667001133884656e-05,7.690490759545205e-05,7.690490759545205e-05,1035.5575006509905
1790258520,7.690490759545205e-05,7.992135993228436e-05,7.667454043547475e-05,7.880455053131277e-05,244.34243621513605
1790258580,7.880455053131277e-05,8.049709344158574e-05,7.850843147913885e-05,8.049709344158574e-05,189.50717940069714
1790258640,8.049709344158574e-05,8.077828551547493e-05,7.956249945368869e-05,8.064840007344791e-05,36.69517726869941
1790258700,8.064840007344791e-05,8.064840007344791e-05,6.26540219843813e-05,6.796798037226447e-05,2689.0676025023276
1790258760,6.796798037226447e-05,7.533449546710022e-05,6.796798037226447e-05,7.533449546710022e-05,896.5173860289219
1790258820,7.533449546710022e-05,7.787432704792141e-05,7.436764645050839e-05,7.760775532363302e-05,575.4063319493948
1790258880,7.760775532363302e-05,7.831896976660695e-05,7.617911131381982e-05,7.617911131381982e-05,172.50415834279394
1790258940,7.617911131381982e-05,7.859268321713109e-05,7.617911131381982e-05,7.859268321713109e-05,153.16290609447276
1790259000,7.859268321713109e-05,7.859268321713109e-05,7.725536714170162e-05,7.725536714170162e-05,43.069177887348125
1790259060,7.725536714170162e-05,7.759402858088579e-05,7.610553073524294e-05,7.65667304895197e-05,184.43298217149768
1790259120,7.65667304895197e-05,7.853065205393137e-05,7.625458620814842e-05,7.853065205393137e-05,162.84133264113416
1790259180,7.853065205393137e-05,8.050571204232365e-05,7.853065205393137e-05,7.955280233782012e-05,317.01359140802924
1790259240,7.955280233782012e-05,9.140367825973099e-05,7.955280233782012e-05,8.63811922799393e-05,1795.0551787351483
1790259300,8.63811922799393e-05,8.745537002817624e-05,8.512855523970852e-05,8.512855523970852e-05,232.7390121519794
1790259360,8.512855523970852e-05,8.512855523970852e-05,8.427378250877078e-05,8.427378250877078e-05,41.79424544193574
1790259420,8.427378250877078e-05,8.5058403058933e-05,8.121529970576909e-05,8.227389391625775e-05,341.8637213786087
1790259480,8.227389391625775e-05,8.240391441227203e-05,8.117719302030918e-05,8.129454274508893e-05,23.22596159040221
1790259540,8.129454274508893e-05,8.256310041390597e-05,8.129454274508893e-05,8.144365320759638e-05,19.400464618718317
1790259600,8.144365320759638e-05,8.346754983240013e-05,8.144365320759638e-05,8.346754983240013e-05,128.1821920436222
1790259660,8.346754983240013e-05,8.346754983240013e-05,8.163895582986843e-05,8.163895582986843e-05,62.926754697819
1790259720,8.163895582986843e-05,8.458739888371964e-05,8.163895582986843e-05,8.458739888371964e-05,220.62664849635675
1790259780,8.458739888371964e-05,8.458739888371964e-05,7.92692906101809e-05,7.92692906101809e-05,372.5625678422364
1790259840,7.92692906101809e-05,7.92692906101809e-05,7.773506558457957e-05,7.889251320179564e-05,322.6397403204813
1790259900,7.889251320179564e-05,8.259115138134254e-05,7.811117562901304e-05,8.138567784884318e-05,363.99317000935736
1790259960,8.138567784884318e-05,8.342177021788714e-05,8.015492601234054e-05,8.170093777323487e-05,507.9038499642734
1790260020,8.170093777323487e-05,8.22060893819612e-05,8.02639696689089e-05,8.02639696689089e-05,273.4072689437542
1790260080,8.02639696689089e-05,8.055142208492221e-05,7.976300919189382e-05,8.055142208492221e-05,127.69006840825794
1790260140,8.055142208492221e-05,8.133362362767216e-05,7.867201992129678e-05,8.133362362767216e-05,293.3508106407264
1790260200,8.133362362767216e-05,8.133362362767216e-05,7.932063377063499e-05,7.932063377063499e-05,69.54986202768636
1790260260,7.932063377063499e-05,7.932063377063499e-05,7.913138177375424e-05,7.917555082725101e-05,3.1930732419910868
1790260320,7.917555082725101e-05,7.917555082725101e-05,7.757000915399424e-05,7.842080008715646e-05,235.90721382248373
1790260380,7.842080008715646e-05,8.287985202371558e-05,7.785000751181941e-05,8.18373481717634e-05,865.9127608747752
1790260440,8.18373481717634e-05,8.699653272406863e-05,7.907642641657193e-05,8.509088368481719e-05,1001.702664545098
1790260500,8.509088368481719e-05,8.815661327978836e-05,8.509088368481719e-05,8.550246719986935e-05,337.5749570772966
1790260560,8.550246719986935e-05,8.818971473647573e-05,8.550246719986935e-05,8.818971473647573e-05,229.45171089585656
1790260620,8.818971473647573e-05,8.818971473647573e-05,8.645206579219758e-05,8.645206579219758e-05,165.26897389035844
1790260680,8.645206579219758e-05,8.759127308712802e-05,8.226930547680434e-05,8.226930547680434e-05,718.9052166415902
1790260740,8.226930547680434e-05,8.377103151425562e-05,8.226930547680434e-05,8.241723462130685e-05,97.35634160667323
1790260800,8.241723462130685e-05,8.661319657240166e-05,8.241723462130685e-05,8.661319657240166e-05,328.2230465605148
